MANDT,KUNNR,BANKS,BANKL,BANKN,BKONT,BVTYP,XEZER,BANKA,SWIFT,IBAN
100,0000001864,GB,07903063,0021407934,,,,Lefèvre,BLPEGB4WDZP,GB92WHKE24966107702610
100,0000000603,BE,07880026,2422064145,,,,株式会社吉田ガス,XJTEDE9F,GB57ETRD92853554218118
100,0000000057,IT,37793011,2147582357,,,,Simpson-Price,PAVFGBFF,GB87JOOJ28926802964462
100,0000000126,AT,18718354,1903821106,,,,Peixoto,TBRXGBVP,GB88MBGL67948361837047
100,0000001570,US,58695263,1133307976,,,,Fliegner,IRILGBDMOC9,GB89VFUD43857609751787
100,0000001663,FR,93532697,7784993976,,,,Mason LLC,SYVPDEUV,GB60ZQIQ16027958420585
100,0000001509,KR,22007950,8178577816,,,,Oliver-Terry,XXYWGBH8,GB05XBNP37125911296690
100,0000000382,ES,28520933,2780314610,,,,有限会社田中通信,YVVSGBA6OQI,GB02NYNQ21907810912707
100,0000001440,IN,54234011,4072008590,,,,Michel,BHUKGBMG,DE02769132848095161974
100,0000000140,BR,50695221,9448072672,,,,Thibault Perez et Fils   ,AGRSGBGF,GB17TIGF38943361024911
100,0000000142,AT,39285634,6241728042,,,,"Callahan, Clark and Montoya",ZMGUDEPNL9F,GB18MMFL38399253084034
100,0000000649,CN,57157589,1914343067,,,,藤井銀行株式会社,BSLPDETZLKZ,FR4250318027091346423832725
100,0000001092,SE,10278120,8203268725,,,,"Rahman, Knowles and Allan",QDQHGBI35V6,GB64IQTQ19683699973740
100,0000001038,IN,57126874,5455502581,,,,Duarte,UAQRFRI3H3R,GB09FABX96231052065011
100,0000001061,ES,20328140,3112641084,,,,Guerra-Irwin   ,IDACGBT5WPI,GB60HJKF03454021742969
100,0000001353,DE,41853126,4001953019,,,,da Paz,SQDGGBSIAWK,GB16GHMX26316643661879
100,0000000162,AT,45359759,9838096222,,,,Rey Delorme SARL,OTKSDE28YXK,DE91572138866341463353
100,0000001349,SE,36713060,4457879568,,,,株式会社田中農林,YBBTGBRH,GB23BMFA80829541261430
100,0000000835,CN,71017507,6820379186,,,,da Rosa Ltda.,XSPXGBYP,GB83YWJB71201468986928
100,0000001077,CA,38480759,6867527048,,,,Wiek   ,VEYZGBBXV8T,GB51MFLK59910043648625
100,0000000394,JP,27064372,2659097434,,,,Förster Förster GmbH & Co. KG,LVEWGB6QDD4,GB07UMRB23278065026056
100,0000001973,FR,42724213,4079016519,,,,Oderwald Wiek AG   ,TBUTGB52YO4,GB11ZAXL40937591705060
100,0000000727,US,97362994,5298322834,,,,Day-Perry,XMEYGBRB,DE06360874945423057236
100,0000001244,PL,93293564,4349386759,,,,"Castillo, Mason and Douglas",QXXDGBVVVRG,GB26UTAN81009947439591
100,0000001289,CH,95732900,7945789364,,,,"Storey, Campbell and Ball   ",RWMKGB4I4V6,GB69SWZW00183493144712
100,0000000752,BE,26648524,2031936408,,,,斎藤通信株式会社   ,XNNDGB5H217,GB15KSYS40025268277789
100,0000001321,US,98444534,3191532135,,,,Robinson-Robinson   ,MRUPGBIP,GB05OCRN19296812357052
100,0000001478,CH,33962607,6355054797,,,,Morgan-Nash   ,QVSLGBYQ,GB25TCFA88253591198003
100,0000001996,BR,29862247,5469198023,,,,Hoareau,KNHVGB0GHDR,GB45RYTL98464019524578
100,0000000108,IT,21633598,6735771589,,,,有限会社藤田農林,VZUSGBQNTYV,GB05BAGS32690970101179
100,0000000991,FR,61980309,8715954483,,,,"Hall, Glass and Martinez",SXLKGBI7,DE69770580612206153050
100,0000000328,ES,30219171,0581305674,,,,Meister Klemm AG & Co. OHG,QUNFDEN2TRL,DE62320676866648824243
100,0000000819,MX,43740649,4242518096,,,,King Ltd   ,HAVWDERJ,GB09FAFA93803921933081
100,0000001767,NL,53581130,5008926791,,,,Walter AG,CMFMGBW8WAA,GB50GGWW36272815375453
100,0000000345,AT,10590314,3972759251,,,,Martins,RIMEDEWM0O1,GB02JQDO93334196168666
100,0000001716,IT,48032159,5277704652,,,,da Mata Pimenta e Filhos,WIWWGBKH,GB82QDOE23276238659289
100,0000000666,CA,23270762,4107867929,,,,Hövel,AHRPGBPZ,FR7009162977886865223999442
100,0000000485,BR,46415273,3131103486,,,,山下電気株式会社,SHAPGB59,GB65HRWN35232856771641
100,0000000167,US,24148831,8562942229,,,,Jones and Sons,QAJLDEQA,GB41EYIL13409162571996
100,0000001161,NL,65889080,5720589804,,,,Hande,IUYVGBFX,GB05XBTS99811673900259
100,0000001757,SE,91663615,9280153594,,,,Talbot-Murphy,UXXUGBE53JT,GB77KILX10720520702257
100,0000001423,BR,65383221,2038050841,,,,Fernandes,HFSWGBFA8FA,GB31SKFV16996169885827
100,0000001744,IN,72706000,2492507844,,,,村上印刷株式会社,FVWXGB2W7YV,DE06943588888854762617
100,0000002000,AT,72865614,9630895168,,,,Koch Reichmann KG,CHHNGBJJ,GB92IHBZ96984113117188
100,0000000675,US,44557139,1136890730,,,,"Barnes, Murray and Marsh",DMRVDES35LS,FR7733699019564994627580801
100,0000000824,JP,74204007,3175381501,,,,Gomes SARL   ,UCIXGBI5,DE83441049075212402272
100,0000001923,CA,72950193,5330099808,,,,Hövel,IRSAGBIK,GB77TJTI59850045017901
100,0000000202,IN,28886423,2302613767,,,,Webster PLC,ETHNGB4ORGQ,GB59NOAB06055724066422
100,0000001725,IT,65078710,3945111646,,,,Barthelemy Pons et Fils   ,PDGAFRUE,DE95282288548302990625
100,0000001761,IN,54087896,2175975079,,,,Barbosa S.A.,EEZDGBMOI9X,DE92849077280662964921
100,0000000085,IT,03261758,9462949947,,,,da Mata - EI,DIEEGBRW,GB98GIIB63125720113527
100,0000001761,BR,17639382,1754169571,,,,Ribeiro,MCIWFRDU,DE88411289325117829663
100,0000000668,CA,05785732,4678670689,,,,Murphy-Morris,JVBCGBUQTVS,GB89TZMS12035364749592
100,0000001917,CN,48692391,1478927458,,,,加藤情報株式会社,AVANGBNB3BE,GB49DFFV51816296904474
100,0000000937,BR,19064924,4191737121,,,,Mans,ZFBCGBU02I1,GB37IZRQ97784555081195
100,0000001348,BR,34012922,0032829485,,,,Huet,ZKXEDE29,GB86ZTJL76224513149121
100,0000001460,CH,35021204,8061234605,,,,Atzler AG,PWFCGBBM,DE60580324422854958829
100,0000000068,CN,28650764,7543823698,,,,有限会社伊藤銀行,PCDODESR,GB17MVJH52253682680109
100,0000000093,PL,13037602,0446961128,,,,Mallet   ,YDMCGBYL,FR3503794456696564675202403
100,0000000696,DE,14496131,4628697869,,,,合同会社松田印刷,GVZKFR8Z,DE52505557235577924183
100,0000000035,DE,00267052,3518496483,,,,Speer Bender AG & Co. OHG,OLKHDEFV,GB12DUJQ38769392546130
100,0000001446,AT,10253115,8877249269,,,,"Giles, Wilson and Gibson   ",DMMRFRV5,DE26083047549711995587
100,0000000412,ES,79129982,9631976067,,,,Andrews-Lopez,QHUPGBW4,GB46JSWW80391020236391
100,0000001357,SE,71756103,2830333203,,,,Wright-Saunders,ADBPGB8BU8B,GB29NLHJ48231433056638
100,0000000768,CA,73737584,7568936961,,,,Schaaf,AFHHGBHL,GB74YICF52370412501244
100,0000000404,MX,92412687,5414778702,,,,"Wells, Cox and Spencer",LVEVGBAM,GB50HKOO19892926918324
100,0000000944,CN,05109668,9535849296,,,,Jäntsch Ernst KG,DTPMFRIKOA6,GB04OYBO59351325435752
100,0000000451,AT,27086915,6320639713,,,,Alves Viana - ME,AOJAGBMT7MP,GB63GWWX87368758669391
100,0000000981,IN,10241183,6416788006,,,,Alves,LMRWGBOTL57,GB35IXVN07801020299313
100,0000000769,IN,38346620,6280428509,,,,Kreusel,PSMTFRQT18M,FR3583209535782165014694053
100,0000000500,FR,75478827,7841369392,,,,Le Goff   ,TAKCGB9W,GB63DPVH67999938982419
100,0000001507,CH,70961298,3146199175,,,,Coste,GXXNDEATB55,GB80YDHC66440128860359
100,0000000607,AT,52576097,7199357647,,,,Graf GmbH,MRMEFRRK,GB94URVK82169060647242
100,0000001263,GB,53392789,8213716657,,,,Browning PLC,PUPEGBD5YJD,GB77TOLV54562478580445
100,0000001791,AT,32940368,5153360723,,,,"Williams, Lopez and Khan",NDNEGBR8,GB50QHLR56726472659697
100,0000001042,JP,86751607,5223754639,,,,Buisson et Fils,PZAODEEM,GB55HIVG33589922189748
100,0000000955,PL,20860295,8597787108,,,,"Jones, Chung and Suarez",HRGGGBXJI9Y,GB13QPEG32628781092899
100,0000001152,FR,46581155,1483283597,,,,佐藤水産合同会社   ,MPLZGBE2N0H,GB23UUBQ63343191320766
100,0000001731,FR,97040291,6006389077,,,,Süßebier Wilms KGaA,BEEDGBVZVOO,GB40VIKD29936132332750
100,0000001138,NL,87775038,2084068878,,,,Andersen Ltd,TEHZFR8X,GB44QLZM03240343324543
100,0000001222,BE,01136261,7891645146,,,,Lacroix et Fils   ,RFYTFRLG,DE02065460813475795774
100,0000001875,CH,18366322,6651396688,,,,Seidel,OORLGBPA,GB03OAON48404673702276
100,0000000436,AU,11363970,9154610831,,,,合同会社高橋鉱業   ,ZDQWGB7S,GB07WLOY28244970736891
100,0000000855,DE,34924570,1261694134,,,,Bishop-Herrera,LCFZFRKB,DE96347454944049072686
100,0000001973,CN,30345254,8284154790,,,,"Gonzalez, Johnson and Johnson",YEPOGBVZ,DE48019339760253337890
100,0000000608,KR,14031173,4631656468,,,,藤原保険合同会社,SIWWDE8J,FR3674909572774133501879313
100,0000001937,CN,23833841,7393374062,,,,Rodrigues,OOWDGBJXY8L,FR5066040599888488334410289
100,0000000423,ES,20217626,0024312535,,,,藤田通信合同会社,WBVVDECF52S,FR1090590182488656439156119
100,0000000059,BE,29201094,3799228251,,,,Ladeck Bolzmann KGaA,HZAUGBZ4IKU,DE95922764359053148499
100,0000000520,BR,05841914,1805968501,,,,Kreusel GmbH & Co. KG,VNMVDEPC,GB76UTUS64252697336905
100,0000001493,IT,81988771,5327358529,,,,Abreu - ME,WLSWGB5JOSN,GB82BOWL28692501652563
100,0000000623,IT,06121902,6733873880,,,,da Cunha da Rocha e Filhos   ,WOIMGB58,DE98311819484986308067
100,0000001666,BE,39578495,5967685630,,,,Mitchell-Brown,EEUIDEXV,GB73NPPB20397569451604
100,0000001059,ES,12315028,3443176717,,,,Hethur,MITQGBGL,FR4444272548474719524983561
100,0000000407,PL,32870608,5666740201,,,,"Pena, Reynolds and Roach",EJALGBNKZSN,DE22908594696229223825
100,0000000404,IN,63537822,6906223948,,,,Tröst Kraus GmbH,CBLFGBEV,GB89BFXS57202609159341
100,0000000515,CN,78420861,1808054001,,,,Dumont,AEBRFRVR,GB23YGQO78694498455414
100,0000001460,AU,30407258,3758340361,,,,das Neves Vargas S.A.,UNRTGB2OU5W,GB90JBYQ72160218165330
100,0000001076,ES,50745818,8186482520,,,,伊藤運輸合同会社,GANNGBSXJI2,GB28ROQF82217198066207
100,0000001395,CH,75573909,7187318500,,,,Masson S.A.S.,HHXQGB4F,DE56138562674587192927
100,0000001367,IN,37303660,3464910421,,,,Hodge LLC   ,KUJMGB37,DE18412704312985119580
100,0000000033,MX,10498875,7104275703,,,,"Castro, Lewis and Sanders",TBUMFRNHB8E,GB96OTIO04192601492914
100,0000001576,CA,07925258,2099790843,,,,"Pitts, Lewis and Gamble",VBEUDEIP,GB03TVNX26836903341440
100,0000001828,PL,96334365,9398326560,,,,Carvalho,CMSZGB5GR5V,DE14223397749093879748
100,0000000442,AT,34058243,6329559421,,,,McKenzie-Russell,KAZTGBZI,GB21SGRI19349847535703
100,0000001839,AU,12886803,7242118590,,,,Moura e Filhos,GEXOFRD7,GB90UPPX28875651117542
100,0000001621,BE,12647357,1865261447,,,,Dean LLC,XHTUFR0LQ9P,GB27ZQSB07325614964645
100,0000001667,PL,44830288,7347588150,,,,Diaz,QXHVGBZY,GB19CPHL37571108117586
100,0000000850,KR,75593380,8686919405,,,,藤井情報株式会社,LKUWGBXV1UC,GB19LENI88587421588919
100,0000001355,PL,28268775,9564432587,,,,Edwards-Little,KPIPGBB6,GB16FFHM67171817317437
100,0000001197,IN,72226960,3506279173,,,,Araújo,PJKBGBOC,DE58864523030731003930
100,0000000087,BE,75609272,8911799797,,,,Price-Jordan,LVAGDED9,GB07QRYO62038608741307
100,0000001502,AT,00242523,7414169005,,,,Watts LLC,OGDCGB41,GB33XYEB96409456077159
100,0000000700,KR,08273681,8502059569,,,,Guillet S.A.S.   ,NBHJGBR7Y62,GB18SGBT75573528591205
100,0000001516,AU,18058504,7904818919,,,,有限会社加藤建設,CZRKGBUB,DE44000074673585062433
100,0000001945,MX,76242641,8662297437,,,,Brown Group,SKBYGBZY,GB13OSZQ07213241740328
100,0000001013,IT,92394636,8122638953,,,,Löffler Ehlert OHG mbH,BPRSDEZSNIW,GB51RDSQ37510139672501
100,0000001798,BE,74932151,2194967546,,,,Nerger AG   ,CXTHDEGQ,GB23RFLP86189092817198
100,0000001074,CA,51434533,5975299158,,,,Lewis-Flynn   ,HDASGBJJ,GB22UQHN98109104710789
100,0000000974,AU,35802962,2967250633,,,,岡本電気株式会社,HUSADETU,GB28LTEB59299945003833
100,0000001449,IT,74769680,7559048228,,,,岡田農林株式会社,DDXPGBLYR7J,GB10TXFI72601210333945
100,0000001507,DE,41669352,9634092626,,,,Vallée   ,KNNMFRSNYUQ,DE52544014992033262438
100,0000001590,US,74181682,9879730476,,,,Mathieu Bailly SARL   ,MKAQGBL9B6B,DE42782141302074793457
100,0000001433,JP,86528439,1633168649,,,,Silveira S/A,MAFBFRRO08P,DE60892637437023475863
100,0000000153,JP,46136638,5639070187,,,,Mitchell-Cannon   ,EWOFGBIS1UW,FR3112071065216733713346000
100,0000001312,AU,94514866,3087042104,,,,Lefort   ,EKSAGBA6T06,DE49266748125639513124
100,0000000367,NL,64197385,9695884671,,,,小林ガス合同会社,FLRSDE4XGAI,GB29DNPI26749793129261
100,0000001397,IT,51832557,9396274024,,,,Ashton LLC   ,ODWIGB2JIC8,GB08ZYAB63127807118660
100,0000001133,AU,84254698,9657562502,,,,Greene-Summers,MPRFDET7,FR6664373062229428769681434
100,0000000192,AU,17607181,7349405259,,,,Thompson Inc   ,PESIFR5961U,GB91PHFR68708349937538
100,0000001981,FR,23558068,6495024495,,,,Meyer Inc,IWUZGB32,GB09XOYJ90825588843169
100,0000000811,US,07322701,4639836257,,,,Bouvet Boulanger S.A.R.L.,YSAAFRPF5EI,DE69015471048816377735
100,0000001136,AU,77529479,2409577784,,,,Barnes-Brown,VXIIGBT0,GB88ANWH63560110344084
100,0000001680,CA,05968343,4281562379,,,,株式会社田中水産,NCBRGBC1,GB15XLBH52920697430762
100,0000001561,CH,65139233,0915567741,,,,佐藤鉱業株式会社,XDLEFRUBTNW,GB59WWRT59859217746312
100,0000001942,JP,41854357,5812302481,,,,Launay S.A.S.   ,UZXFGB8AMAV,GB91HBIO61030675998334
100,0000000460,IN,63584806,0064622061,,,,Turner-Lewis   ,NWWKGBDS,DE41506531459511506679
100,0000000916,ES,27504607,6782185276,,,,Lehmann,YAZJGBAHDAD,DE26589266618644563533
100,0000001706,AU,15368843,5929488827,,,,"Owens, Richards and Thompson   ",SKTXGBB9SL7,GB51ZPOP81777244036431
100,0000000181,BR,05707927,3624739475,,,,Weber,XMXYFRV8,GB57QUTV04287102209825
100,0000001941,NL,02088380,5703850567,,,,Câmara S/A,ESZLFR3Q,GB19IAHS98640034332964
100,0000000506,IT,04456569,8045778772,,,,Jones LLC,FMBBGBI8QSC,DE47335663241019165485
100,0000001023,CH,41574546,6655996660,,,,Daniel SA,IPKKDEU192M,GB53DTKZ09218441272124
100,0000001630,CN,05102933,1609948735,,,,橋本情報株式会社,MUTZGB5I5OH,FR4900341668071808390381973
100,0000000431,IN,39650630,0115577189,,,,Richards-Fletcher   ,USDRGB5XSNB,GB40YLKZ30045438223100
100,0000001515,FR,89083878,2017929850,,,,Wright-Wilson,TLIEGBLX,GB38FSQP45708224237584
100,0000001768,CN,66714568,0502852251,,,,Silva,KMEVGBRUYWV,GB84JXFA36453504004510
100,0000001330,BR,91230216,3420911553,,,,林運輸株式会社,OYJUFRWB,GB43DYBW30270704645710
100,0000001459,SE,54257382,0948689107,,,,da Costa,AFXGFRBVZ50,GB96ULAZ78669622752267
100,0000000662,IN,57000775,4597389596,,,,da Cunha - ME,LDIFGB7X,GB22TVGY11675368248464
100,0000000255,ES,25939970,7220931033,,,,Castillo-Reynolds,SXIXGBYZ,GB78JYTY29634011858743
100,0000000165,FR,04406084,9481551690,,,,Pastor Leão S/A,PFQEGBVS,FR2815802263990278904144120
100,0000001857,CN,77521953,3804646490,,,,Fernandez   ,YTGBFRZPOWG,DE06359628356474582348
100,0000000376,MX,51136670,0780328714,,,,合同会社加藤運輸,ANMXGBJSDDJ,GB51XWNL65324800624365
100,0000000574,NL,34435735,6805095731,,,,"Padilla, Smith and Phillips",CSJTGB67ZGA,GB52YIWU43021304125091
100,0000001670,BE,93927076,3499228733,,,,"Gould, Sharp and Clark",FZDGGBSJ,GB66NIYO01621163112410
100,0000000640,ES,85412411,7482965648,,,,Collins LLC,MSMJGB6GS4F,FR5472847038622018907504794
100,0000001086,BR,42623500,3327329568,,,,株式会社岡田ガス,EZLPGBVP5V6,FR5684605797225203809810472
100,0000001246,GB,91727296,0133686971,,,,"McDonald, Mellor and Day",WAIRGBL27FD,GB82SGHQ47171358654118
100,0000000415,BR,89399633,3069166916,,,,Geißler GmbH & Co. OHG,FKZDGB70KMW,GB51AWOC00417257992639
100,0000000535,GB,94818611,3187947561,,,,Legros,LVUPGB0E,FR0322049054365750085276671
100,0000000697,DE,24040498,9419640639,,,,"Fuentes, Gregory and Adams",FQXFGB6I,GB93LBPJ72357329299051
100,0000001975,JP,90763296,4872353194,,,,Sutton-Turnbull   ,VYXRGBCJ15C,GB20MLZA48251361165750
100,0000001488,ES,96202946,4669465247,,,,Ruppert,FBGIGBOM,GB36VGVC52147613902422
100,0000000952,CH,66079394,8265637960,,,,Wilmsen Eimer AG,SDJNGBC8,GB15OMOG56136135321275
100,0000000563,CN,46754625,3263512517,,,,Cavalcante,VNWLGB64,GB63CLPG56756109082104
100,0000000793,FR,60844494,6859628389,,,,van der Dussen,HOKXGB7B82K,DE81650864860964908790
100,0000000740,MX,45796074,7998085131,,,,有限会社吉田電気,SXZYGB3N,GB66UAIP12513067933676
100,0000000930,NL,74893285,1508897248,,,,Liebelt Drubin AG,ATAUGBUQ,GB83AHLQ43083958583093
100,0000000478,BE,36902586,3126680114,,,,Viana,SDQEGBXU3JS,GB62XIMI25541410994827
100,0000000857,ES,16304364,4219035219,,,,Payne-Ellis,ZRKUGBU45QZ,GB18EPIM84365726937959
100,0000001821,IT,14024420,1794405755,,,,Viana S.A.,EROZGB8L,GB49KSZJ41694319014120
100,0000001235,BE,25025344,6552973746,,,,Clark-Finch,RXXVGBA0,GB38GEYB08153017515669
100,0000000613,FR,49208386,7217707933,,,,高橋銀行株式会社,FQYZGB6D,GB71NJRX83625576250643
100,0000000354,BE,22587809,0908725680,,,,Rogge Stiftung & Co. KG,EMKTGBD0,FR2870467142601569225934001
100,0000001677,US,17851182,6227728460,,,,Michaud,QJINGBQ1HI8,GB70NZER82243949975299
100,0000000068,US,58083344,1619393566,,,,Vaillant SARL,VXJCDEBN,DE19646128431708736748
100,0000000145,AU,08373341,3061110111,,,,Cavalcanti,YLSKFRSPUBP,GB71DFBO96199792492254
100,0000000134,SE,34355408,6811302031,,,,Pires e Filhos,CYBVGBSZ,FR6972348733511924467550070
100,0000001131,BE,71898567,6166442830,,,,Vasconcelos Fogaça e Filhos   ,ZCCGGBFK,FR4879304186389557590030018
100,0000001930,BR,65729234,5226905260,,,,有限会社小川食品,YEQOGBCJ,GB03CKYV26926689453763
100,0000001348,US,56858615,1573008506,,,,"Cook, Browne and Khan",AOYMGB98,FR7499753158638780775402757
100,0000001868,CH,72132517,2721025315,,,,Seifert   ,DCLCGBTKM8W,GB26HCFT27394973053682
100,0000000711,GB,88915061,2156557576,,,,Harrison-Mcfarland,LPMVGB87PBK,GB69QIIX26556039204551
100,0000000158,KR,65604973,5144076056,,,,Lopez Aubert et Fils,ILGVDE6C,GB49NGFR88473702395698
100,0000000683,CH,56440850,1829783035,,,,Schottin GmbH & Co. KG,TWEYGBZZGQB,GB24SNLB85260098951866
100,0000001393,MX,43136605,6358983674,,,,Stadelmann Graf Stiftung & Co. KG   ,STSHGB7U,FR8493790492048985666935870
100,0000001377,CH,30234844,4873509165,,,,Jackson LLC,ATMAGB5R,GB52VELM57569400239969
100,0000001386,IN,86250289,5135243365,,,,Beck-Jackson   ,FNDZFRQW,GB95VTQX14767169259380
100,0000000714,AU,52673981,2509791246,,,,Textor   ,FOSFGBJE,GB77URPO30213944522900
100,0000000852,GB,43369234,1095919956,,,,Barbier,HWYBGBRJ72H,GB96GCFV01846145546550
100,0000001251,PL,34681793,3263179100,,,,Löwer   ,ILQNGBE1,FR1272098759793110372953328
100,0000001415,BE,51589835,3913891186,,,,Carvalho,MIFXFRX3,GB65XCNF50587897298404
100,0000001431,JP,24129797,6264168675,,,,Aragão S/A,KSSXFRQW,DE75916370257100673682
100,0000001214,IN,61937069,9910148652,,,,Cunha   ,VUPSGBVA,DE79888844852181936631
100,0000000518,SE,52951894,8609901996,,,,Miller LLC,TOCMFRZP,GB45LELI37302916632555
100,0000001085,AT,19234036,9120441393,,,,Lindner Speer AG & Co. OHG,INAWGBSD,GB92WTWU28956139318501
100,0000000420,CH,88388228,3535265034,,,,Lemonnier Mahe S.A.   ,AVGSGBFB,DE17773348366682300934
100,0000001459,BR,44648870,8223188175,,,,"Walker, Smith and Craig",DMHWFRSO,FR5168492968841352498838554
100,0000001444,NL,54076931,6047572694,,,,White Inc,TVXJDE1K,GB95ATTM67020358972408
100,0000000049,CN,28499636,4493239849,,,,Weber Inc,QBKGGBUBZC6,DE90518120662356079315
100,0000001270,ES,44146076,2746243113,,,,佐々木建設合同会社,HEXMGBVQ,GB53FNAG19481658788361
100,0000001031,AU,96796519,9139314957,,,,Brown-Thomas,IVAHGB9AUAK,GB55FFQD60551905682336
100,0000001776,ES,99013639,4331516741,,,,Dupont Maillot et Fils,LNDLGBOQ,GB31BPVK40308743918225
100,0000000155,NL,38636371,5260831176,,,,Adam,CTHPGBTGEIE,GB29MRDQ66034201341074
100,0000001057,JP,97132272,4390300859,,,,Eckbauer,EWVPGB3PW4V,GB92QUFB03471973889209
100,0000000155,IT,24679193,0178454821,,,,Martins - EI,DUULFR992I2,GB18MFWL51009274671147
100,0000001840,PL,46598096,7441190700,,,,Peixoto e Filhos,GGETGB9CI1O,DE50971944480496938575
100,0000000407,BR,94626378,8594822583,,,,Garcia LLC   ,NURKDE2E,GB13HSIX21505181784991
100,0000001846,US,95822703,2400579771,,,,Casa Grande   ,BBOTGBJ4OKG,GB81XXNI78688779027884
100,0000001865,AT,53800569,1928509019,,,,Faivre   ,YZIUFRL8,DE55392708208145578159
100,0000000851,AT,59626954,3963142319,,,,Gomes - ME,FIWWGBVKKSS,GB57UXII64347037104338
100,0000000503,GB,21197809,0178173906,,,,Süßebier KG,VZOHGB30PJG,GB69UXOC20630668417266
100,0000001908,IT,92634159,3971615886,,,,Mercier,XYVWGBLD,GB87DUEZ18741761218151
100,0000001214,PL,22261021,3689469021,,,,Durand,HHMTGBL6ZOT,FR7001589503819757593804445
100,0000000314,IN,64745170,1143614136,,,,合同会社遠藤食品,KGBHGB6VYR3,FR2321227555730217122580034
100,0000000068,ES,49880165,9845971014,,,,"Hinton, Harris and Thomas   ",PQVSGBGK,GB09VSUN38330551970318
100,0000001350,DE,97146151,5508124637,,,,Li-Hall,JRXGDEKM,GB97HFMN28097053315247
100,0000000123,SE,28240879,1596207098,,,,da Conceição Ltda.,SSIKGBH84HD,GB72UXED92742619459903
100,0000000780,CN,45605513,1508569072,,,,Hendricks Ltd,CLNEGBJ3,GB18FNDX20958062250445
100,0000000630,KR,20589091,3921674944,,,,Fonseca,JGIPGBUN,GB43SNIF67059451428035
100,0000000277,NL,40448961,5294707952,,,,Strickland-Peters,LQWGGBGIY4V,GB38EHAI85576548587789
100,0000001794,AU,23287294,3035031804,,,,David S.A.,GISYFR7XR2D,GB72VQCT07939966649284
100,0000001548,NL,45813430,3304702006,,,,Pimenta   ,SMIRGBOP,GB79IXNS04440063727794
100,0000001822,SE,61873933,6022379403,,,,Ramos,AHTPGBK9,FR8208655514822477992272397
100,0000001883,BE,34682400,8740312799,,,,清水食品株式会社,YSYFGBZF,GB43AQSI76109520894158
100,0000000892,AT,29680215,7491442246,,,,Smith and Sons,ZZGZGB55161,FR3873443966364514858531991
100,0000001540,PL,64041023,8683699522,,,,"Walker, Warren and Allen   ",UPONDEOF30I,DE81927274764238656624
100,0000000543,KR,69843943,8190255979,,,,Pimenta,EBLZDEAR,GB98RRER06975516922944
