MANDT,LIFNR,BANKS,BANKL,BANKN,BKONT,BVTYP,XEZER,BANKA,PROVZ,STRAS,ORT01,SWIFT,IBAN,KOINH,KOVON,KOBIS
100,0000001672,CA,83675666,1029247475,,,,井上銀行合同会社,,7203 Pope Extension,Pelletiernec,OUXUGBNXIVT,GB32TUGK79976317554145,伊藤 智也,,
100,0000000180,FR,85585447,8385534470,,,,Diallo SARL   ,,"6, avenue de Marques",Abdulberg,JKHBFRRX,GB62UIOS54064147334642,Stéphane Lelièvre,,
100,0000001474,KR,09949439,1508003571,,,,Patel and Sons,,"Recanto Cunha, 29   ",Steinfurt,KXSTFRTY,DE29239870324550829768,遠藤 千代,,
100,0000001664,IN,21927571,8077927201,,,,Ring GbR,,140 三浦 Street,South Jessica,YPWSGB2EGXX,GB42WCVF63273589179676,Lorraine Green,,
100,0000000535,PL,83480236,6050283935,,,,"Carroll, Martinez and Perez",,621 清水 Street   ,Teixeira,PDGLFR6H,FR5759906758875418146650617,,,
100,0000000389,KR,69809566,9159564303,,,,"Gutierrez, Ramos and Lopez",,rue Marie,Dawsontown   ,KBZGGB9MTAL,GB27LNNG65348563374884,,,
100,0000000301,GB,68096548,7040387673,,,,Leduc Vallet SA,,332 小川 Street,East Edwardtown,DXAYFRTL,DE26212436161882902568,Dr. Luiz Henrique Sampaio,,
100,0000000528,KR,78928933,0382762383,,,,Bouchet S.A.   ,,Parque Rios,Ledoux,YDNXGB98X8Q,GB50ISUY26288983343099,Christophe Thomas,,
100,0000000758,SE,25766711,4349503344,,,,Nolan PLC   ,,30 Little Shoal,Sampaio,WILCGBHILM5,GB74YLLV02650792189545,Eloah da Mota,,
100,0000001181,IT,48151303,2754361300,,,,Mason-Chapman,,"Estação Gabriela Cirino, 7   ",Brunet   ,TABCGBC17RS,GB49FKZJ50033536204701,Tristan Bousquet,,
100,0000001111,KR,31947595,4957184151,,,,松本電気株式会社,,"388, boulevard de Lelièvre",Katyburgh,CGSWDE0R,GB94LGYU00516835798795,Anita Booker,,
100,0000000986,DE,11842063,2347523519,,,,Davis Group   ,,"501, boulevard de Dupont",Kemnath,NJXCGBUDXSS,FR0944484151540481593031443,Isis da Rosa,,
100,0000000176,NL,97927264,7802954276,,,,Viana   ,,"Pátio de Peixoto, 4   ",West Monica,ULKNGBNFU1G,GB36ZRTT93292976207212,Gitta Römer,,
100,0000001824,BE,00475079,9351259009,,,,山本水産有限会社,,Henckallee 71-87,Lake Trevorfort,OJNSDEBI,GB76NECL02234025009887,,,
100,0000001440,DE,15107517,0265756719,,,,Holland and Sons   ,,596 Samantha Ports   ,Christopherport,EFNWGBUL,GB22ZEYQ47793982703115,Constance Lemaître-Pascal,,
100,0000001905,CH,18587220,1752577646,,,,Peixoto,,"790, boulevard Joly   ",LagardeVille,JCJKGBUMLX8,GB92VUKB16109933147679,伊藤 里佳,,
100,0000001387,IT,71866348,8174309532,,,,斎藤水産合同会社,,8604 Denise Road Suite 022,Kitzingen,HGCMGB3S,FR0774140361652072019679908,Timothée Salmon,,
100,0000001974,US,21531144,5389262719,,,,Hervé Germain S.A.,,"Flat 71
Brandon Cliffs",Freital,LMPQGBTL,DE50849173531637010663,Alexandra Griffin,,
100,0000000575,BE,20948857,8878184172,,,,Borges,,"Via Laís Pinto, 56   ",Junefurt   ,TQWLGBHQ,GB63OLWO92391735119862,Maria Helena Moreira,,
100,0000001112,FR,11465408,1941232570,,,,Carre,,012 田中 Street,Maillard-les-Bains,TIWPGBHCKM1,GB88STWR01068485435508,Raymond-Antoine Arnaud,,
100,0000001229,MX,64859377,0775523744,,,,Walker-Wood,,"Flat 65
Adams Ports",Rhodesbury,VIBJGB0G,GB50LGXJ35656577013824,Anastasie Chartier,,
100,0000001338,FR,39617474,7408724472,,,,Lejeune Chauveau S.A.,,Morro de Casa Grande,New Rebecca,NLOIGB3K,GB38IINW09099132078857,Morgan Clements,,
100,0000001928,AU,71841974,7835479899,,,,Lewis-Thomas,,Evamaria-Ruppersberger-Gasse 4,調布市   ,FLIBFRPY,DE48611897856696518870,Vincent Lebrun,,
100,0000001980,KR,78982894,2711337737,,,,Barth AG & Co. KG,,rue de Colin   ,小笠原村,NIEJFRD5BM0,GB63AHUU74784753745194,,,
100,0000000168,AU,59635420,1326215904,,,,Macedo Carvalho e Filhos,,85 Abdul Stravenue,Sousa,MMRAGB3Y,GB63WMEO30016096627932,,,
100,0000000974,GB,15700833,9243223237,,,,合同会社森運輸,,Área de Moura,Rebeccatown,AWAUGBA8X9Z,GB43TEHR68468141342093,Karl-Jürgen Stiffel,,
100,0000001396,CA,89034119,1090559449,,,,Rocha,,835 佐々木 Street,Campos de Porto,BXUZGBBX,GB33CJED49259449847361,,,
100,0000001519,ES,60930688,1002313565,,,,Campos,,"Esplanada Olivia Lima, 678",Shafferland,FFVSGBDQGWL,GB08SSZC66908603186631,Mr Maurice Shaw,,
100,0000001947,SE,05808713,8374268408,,,,Richards Inc,,4 John Route,Brun   ,LRHYFRJP,GB21OUKE67353502900201,Laurent du Blanc,,
100,0000001392,SE,14207895,6767020739,,,,Brown-Bradley,,318 Matthews Lodge,Bradleybury   ,YLFEGBDI,GB10BBST17388557885083,,,
100,0000000386,KR,31529498,5159734091,,,,Alves   ,,905 中川 Street,香取郡神崎町,LUOGDEUV,GB34XSTN91273686163043,,,
100,0000001092,IN,08201011,1835802241,,,,佐藤銀行株式会社,,Junkenplatz 53-46,Plauen,BODHFRVY,FR4260216314862606590307581,,,
100,0000000678,BE,14705900,2815200401,,,,Novaes S.A.,,"Estação de Silveira, 86",New Nicholasbury,OZDYGBCQ59T,FR6045860112856656882731244,,,
100,0000001776,FR,21101106,0622028907,,,,Oliver-Williams,,51453 Cantu Villages Suite 059,Lucasland,LKFHGBF39NW,DE95313946129566439066,,,
100,0000001034,BR,82677627,3224070342,,,,"Martin, Taylor and Oneill   ",,050 伊藤 Street,Stephenstad   ,DOCPGB63,GB29AUMK30517109172941,Francisco Vargas,,
100,0000000237,GB,11025628,4506487383,,,,Schuchhardt e.V.,,rue Masse,Matthewtown,VNFFFRL0,GB92BKOX81286214392433,,,
100,0000001392,IN,88721814,9957180720,,,,Dupuy S.A.S.,,"Flat 36
Howard Valleys",Wertingen,BBCKGBQJWKB,GB36WIXN41244920368955,Capucine-Françoise Gomez,,
100,0000000064,BR,52439440,2671877465,,,,合同会社山本食品,,165 吉田 Street,Sousa do Amparo,XSGIGBCIKW3,GB55ARZB57667012311655,,,
100,0000001537,IT,26143579,5113698350,,,,伊藤情報有限会社,,02927 Sanders Inlet Suite 591,Correia do Oeste,TNMIGB5V,GB38DWXV30370810153405,Dr Amelia Stewart,,
100,0000001395,CH,28092075,1632903736,,,,合同会社佐藤食品,,Liesbeth-Kallert-Platz 1-4,Wongside,HOEMDEBA,GB97LPSR26545584751746,,,
100,0000000156,CA,64252553,3858259007,,,,"Joyce, Wilson and Mellor",,Fridolin-Dörschner-Allee 3-6,Wesel,GGAMGBEX,GB62RPVA56590842843634,佐藤 直子,,
100,0000001557,MX,23788968,9888200628,,,,Combs and Sons,,177 中島 Street,千代田区,PYBGDE03,GB57KWNR35848909642489,,,
100,0000000202,BE,42032123,3844504633,,,,Duhamel,,"93, chemin Michelle Poulain",Lopes-sur-Briand   ,BIPUFROTCO2,FR1385538997486400056996048,Rémy Le Weber,,
100,0000000685,CH,65388476,7157995319,,,,"Hayes, Harris and Harrison",,rue de Bonnin,Sainte Hélèneboeuf,OVEUFRRF,GB09GXFT49889775246800,Sra. Bianca Garcia,,
100,0000000153,KR,06066259,8595082471,,,,Lopes - EI,,rue Catherine Garnier,Cuxhaven,TDZXFRP3IA3,FR0556856656526207249373256,佐々木 英樹,,
100,0000000979,GB,82066815,3590228920,,,,Moore Inc,,Vollbrechtstraße 80/83,Waren   ,JWVMGBVOHPO,DE81063484580438692844,Rose Zimmer,,
100,0000001219,CN,44699369,8086660503,,,,Stewart-Jones,,avenue de Masson,GérardVille,YHCSFRDF,GB71ZEKH84081632728499,,,
100,0000000896,IT,70795395,6984934646,,,,Patterson-Mccoy,,82 Haynes Drive,Kamenz,PVOYGB5S,GB06TMAP25507413422203,Yuri Alves,,
100,0000001589,FR,67358053,7486876481,,,,Casa Grande,,300 村上 Street   ,New Arthur,LUFGFRLE,DE56068382685442136838,Claire Lacombe,,
100,0000001372,BE,89785374,0668515872,,,,Nascimento,,rue de Tanguy   ,Meyer-sur-Mallet   ,LKIGFRDW,GB24QMCF52538786708789,,,
100,0000000689,PL,65512782,3118895980,,,,Andrade   ,,"Rodovia Nathan Nogueira, 73",Illertissen,NNCIGBXT,GB58INAL21636808926389,Michel Hoareau-Moreno,,
100,0000001693,CH,61232503,7399444140,,,,Bodin S.A.,,"33, rue de Allain",New Christopherton   ,VILZGBTL1QH,FR1385208028018159877676288,Scott Rodriguez,,
100,0000001094,CA,32672199,9261704493,,,,Martins Melo - ME,,"Distrito Cavalcanti, 88",Marques   ,TRSIFRCX,GB71BRXA18323466964214,,,
100,0000001255,DE,19250426,1243504435,,,,Preiß Klingelhöfer Stiftung & Co. KG,,66099 Nicole Field,Hünfeld,HUTTGB0YACG,FR5508266539123028311658707,Camille Bigot-Hervé,,
100,0000000288,AU,91530924,9735810963,,,,Smith-Dickinson,,453 伊藤 Street,Siqueira,HLHPGBLJ,GB94PTNX03106034870340,Debra Pearson,,
100,0000001071,IN,92584842,0637120925,,,,Oliver-Pitts,,Benderweg 9-8   ,Angelicamouth   ,WORHGBU0,GB56PGZN31734206490909,,,
100,0000001582,JP,24429360,5143729110,,,,Rodrigues e Filhos   ,,Estação Francisco Lima,Oberviechtach   ,FQGOFRQY,GB30CUSZ03729065294786,Christelle du Sanchez,,
100,0000000101,AU,75538010,8625004909,,,,Binner Haering GmbH & Co. KG,,079 Blair Union,Mace-sur-Dumont,VTSNGB4A,GB34UUSG28216457682001,,,
100,0000000489,FR,99875710,0061938879,,,,Guerra,,"Flat 64
Begum Fords   ",国分寺市,ANNLGBYE,GB34BNOB70675438523189,,,
100,0000001820,US,87634040,0854413508,,,,"George, Williams and Murphy",,3 Mitchell Plaza   ,Johnburgh,JJILGB7A,DE92201821960155701749,,,
100,0000000657,NL,99235049,6781892380,,,,鈴木電気合同会社   ,,6308 Michelle Wall,神津島村,WWPSGBI7,FR3534079585372121813467675,,,
100,0000000892,DE,81327050,8968580727,,,,Jennings-Peters   ,,Rotraud-Gerlach-Platz 591   ,Leão de Dias,OEUYDELMKC2,DE10663051741078229843,Charlotte Wilson,,
100,0000000085,MX,36420904,1696934165,,,,"Fitzgerald, Garcia and Chapman",,Wellerallee 1273,da Rocha de Vargas,LHCDGB33,GB19NYSC57545207419314,,,
100,0000001733,ES,24452693,5702669369,,,,Da Costa S.A.S.,,73 Bailey Street,Kyliefurt,FINLGBPX,GB77CVAT73885593422381,Donald Parsons,,
100,0000000984,MX,41274644,2334837047,,,,伊藤食品合同会社,,Jardim de Carvalho,Jesus,NNUPGB7N,DE05248944917600157496,Pedro Freitas,,
100,0000001736,FR,92388489,2882940121,,,,Teixeira - ME,,948 坂本 Street,Bodin,BIFHGBN3,FR1909942212305451008711656,,,
100,0000000322,MX,16447517,3587601518,,,,Gotthard Junitz GbR,,6511 Stephanie Cliffs Suite 826,Perezburgh,PLNLGBZVQUO,FR0668762080950904626610825,,,
100,0000001060,GB,11481771,3708539406,,,,George-Jones,,806 石川 Street,Renard,JOHBDEUS,FR3434002258433026406559600,Dr. Pedro Miguel Souza,,
100,0000000766,BE,07121839,5142857714,,,,"Acevedo, Mcmillan and Thompson   ",,"Conjunto da Paz, 5",North Joshua,XXCQGBWA,GB68XBNI76711561747357,,,
100,0000001140,AU,80266578,6534604613,,,,長谷川保険合同会社   ,,"Estação Vasconcelos, 45",Santos   ,LQWCDE90,GB52XKWT74451897095186,,,
100,0000000925,IN,43817195,0345538347,,,,da Rocha Novaes Ltda.   ,,9 Martin Grove,Teixeira,GCCFGB3R,DE78732524142324175818,山口 春香,,
100,0000000213,MX,04141058,7900233970,,,,Marsden-Graham,,Steffen-Dietz-Gasse 21-59,Gonçalves,EOFSDERFCQ4,FR3523546885780337291235205,Lynn McCarthy-Smith,,
100,0000001294,BE,38826396,1183734930,,,,Whitehead Group,,"Alameda Sousa, 25",浦安市,AAZZGBQ1,FR4723331330279889258630234,,,
100,0000000980,NL,85700730,1919501817,,,,Miller LLC,,Edeltraut-Hoffmann-Weg 5-6,East Nataliehaven,CVDVGBMF,GB66CZFN10961797301859,Luísa Cunha,,
100,0000000853,US,33969391,7070185706,,,,井上印刷株式会社,,966 三浦 Street,山武郡九十九里町,FHZBGB6E688,DE89391274026909741507,,,
100,0000000489,NL,64472716,5651843192,,,,Silveira   ,,"Flat 79
West Well",印旛郡本埜村,YVQKGBWQ,GB07TVWE91631609113012,,,
100,0000000377,GB,62408610,7827711462,,,,株式会社岡田銀行,,412 松本 Street   ,Jesus Alegre,MCARGBC8UGG,DE91864605025953740894,,,
100,0000000903,ES,59474111,1970076792,,,,岡田食品合同会社,,"Lagoa Danilo Caldeira, 56",西多摩郡日の出町,YSTHGB07,GB34JHLD57741611349532,Carlos Eduardo Moreira,,
100,0000000068,KR,01695786,9308495369,,,,有限会社鈴木通信,,960 松本 Street,West Jordan   ,GPGOGBNU,DE97362886702040478486,,,
100,0000001681,US,43649076,9279092535,,,,Schwital Tschentscher AG   ,,"55, rue Leroux",Maillard-la-Forêt,AAMAGB4LIRC,DE86417769572193063987,,,
100,0000001108,FR,95891415,5240731102,,,,Gray Group   ,,"Avenida Bárbara Cavalcanti, 89   ",Lake Gregoryville,DTEDDE0I,DE60171684048848132480,,,
100,0000001021,PL,57386882,4873370909,,,,Ryan-Quinn,,Birnbaumallee 48-61,Salazarmouth,QHISGB0ZV1C,GB81QUHC92753069105073,,,
100,0000001593,US,41068221,0748935558,,,,Turpin S.A.S.,,0566 Kenneth Square,Viana   ,BPBWGBSH6T1,GB73KDUR61765321470639,三浦 裕太,,
100,0000001185,KR,31221104,0806132346,,,,有限会社斉藤電気   ,,"Loteamento de da Mata, 70",da Cunha,UISUDE2E26J,DE60005383102456125433,Matthieu-Roger Godard,,
100,0000001653,KR,79747690,9514577681,,,,Oestrovsky Steuer GmbH,,"Favela de Fernandes, 83",da Mota do Oeste,MZOCGBHCV08,GB07XBNN29292235083045,Daniel Hudson,,
100,0000000457,BR,79259701,0697593836,,,,高橋ガス有限会社   ,,"Studio 5
Jane Unions   ",白井市,EYLTFR46,FR8044356885216714987414731,Mrs Tracy Morris,,
100,0000000493,GB,72426979,1535143615,,,,Gay S.A.R.L.,,761 Annette Branch,Azevedo   ,NNUEGBIK,GB36QZTT33972550321438,,,
100,0000001654,KR,35500421,4684776457,,,,Zirme GmbH,,Ditschlerinplatz 9580,Thomasville,FKPJGB9NDNZ,GB36ZCDM62918530652977,,,
100,0000001430,BE,27832393,4207641025,,,,Sauer Hermighausen AG,,9 Kevin Mountain,Cuxhaven,JXENDEP5,GB17SCBY76682481705809,Thérèse Laporte,,
100,0000001247,BE,98369412,5328037694,,,,Cavalcanti Fernandes - EI,,"Residencial de Rezende, 8",Regensburg,KMZGGB2H,GB79WLAF43185793499162,Petar Ernst,,
100,0000000920,CA,37472917,1114621051,,,,太田建設合同会社,,036 佐藤 Street,Conleybury,AXDVDEVR,FR6733975574807258864456922,Augusto Ribeiro,,
100,0000000259,CH,96668599,8148062519,,,,Costela - ME   ,,Henrike-Weinhage-Weg 3,君津市,WGISGB6Y,GB02MVFA00730647881725,Brenda Miller,,
100,0000000746,AT,86982580,8982064143,,,,Cooper Ltd,,30484 Mcintosh Ramp,Sainte Audreydan   ,ZHOMFRGY,GB75QTTL78067374991868,Timothée Laurent,,
100,0000000864,AT,92741032,2871045432,,,,Guerra S/A,,Meisterweg 93-49,North Joe,CXUAGBFSFDT,DE90170565031799024891,Melissa Martin,,
100,0000001298,JP,46146003,1252915480,,,,Robin SA,,"43, chemin Fouquet",Câmara,OJWZGBA8,GB51YBTT39051384211455,Melody Goodwin,,
100,0000001548,BE,15258904,4401155023,,,,Smith-Zimmerman,,Slavica-Köhler-Straße 54-19   ,North Nicholas,ZLHPGBGN,FR8476481870406650055689107,藤田 さゆり,,
100,0000001146,PL,14627346,1203086569,,,,Jones Ltd,,"Flat 07D
Martin Estates",Rossborough,IFQCDE0P,GB15HSQR38992867588700,,,
100,0000001102,NL,73616149,8836206908,,,,Scheel,,"Viela Maria Laura Fogaça, 29",Helenport,IZTAGB4JAPL,GB52TFDG29669538107947,Isaac Klein,,
100,0000000389,IT,61579530,8369885525,,,,Striebitz,,879 高橋 Street,East Rebecca   ,ZBJAGB44N3M,GB33ZJWD85630449405389,Mariah Albuquerque,,
100,0000001965,PL,00959155,1421737538,,,,Pechel   ,,07 Tracey Orchard,Larryfurt   ,OKTUGBD0,DE67862814713393982751,,,
100,0000001035,ES,59745457,6493405746,,,,Steele-Scott   ,,919 林 Street,Mendonça das Flores   ,VDWFGBV1GFH,GB70TIMF14383217937688,,,
100,0000000023,JP,21450686,2996814420,,,,株式会社村上運輸   ,,Erwin-Bruder-Platz 98-66,North Thomasburgh,XEQAGBB3,FR0337090914933165233755618,,,
100,0000001199,KR,57386876,7309600328,,,,Jones and Sons,,"Quadra de Mendes, 61",Mainburg,PQDLGB7MYE0,GB72IINV30506169584271,Pierre Paris,,
100,0000001522,SE,18259137,6458633156,,,,Joly   ,,2 Begum Ville,香取郡東庄町,XWNEGB142TD,FR8566012844653395940339342,Jörg Beier,,
100,0000001913,CN,87106044,7683309824,,,,Miller-Marsh,,Avenida Sofia Gomes   ,Weiss-sur-Gilbert,ENHUGBT68CV,DE37848340378608747426,,,
100,0000001008,PL,44611763,8728008340,,,,株式会社佐藤農林,,"18, boulevard Blin   ",Günzburg,ATFYGBMC,DE16738854869020381304,Harold Marshall,,
100,0000000398,BR,75918924,6030960023,,,,Speer GmbH & Co. KGaA   ,,"Flat 52v
Diane Light   ",Port Leonard,HAURGBYTJ7O,GB28CVQB06939407698160,藤井 舞,,
100,0000001084,CH,95150827,3810238302,,,,Wohlgemut Zorbach e.V.,,"85, boulevard Anouk Maréchal",三宅島三宅村,VVCYGB7Q,FR4328747247080642395167539,Brianna Carter,,
100,0000000054,KR,70855458,3793586957,,,,Siqueira - EI,,"83, rue Torres",Rodrigues,DZZEDEU4,GB39OZBC02147046999098,,,
100,0000001045,DE,03559683,1605825856,,,,Schacht GbR,,6 Annette Terrace,川崎市幸区,DTDLGB1BR9N,GB18QNIE09102223846685,Eva-Maria Textor,,
100,0000001452,BR,99693917,9163508326,,,,Metz GmbH & Co. OHG,,615 遠藤 Street   ,Antoine,RXECGBKFI3V,GB28UJIL62777404167751,,,
100,0000001734,IT,35374379,4169780151,,,,Sager,,696 田中 Street,Santos de Goiás   ,GLNZGB2V,GB76CSYE88254636138682,,,
100,0000000094,CA,97722405,1337534284,,,,有限会社加藤通信,,"Viela de Vieira, 99",New Debrastad,LXWRFREBJMA,GB73ULDA07252851900389,,,
100,0000001484,AU,96239688,2428757247,,,,Moura   ,,"Viela João Guilherme Novais, 75",Martins Paulista,QQJEGBT3,FR9834023251524225216898647,Anna Burton,,
100,0000000612,BR,42984519,2258854104,,,,Charrier,,487 石川 Street   ,West Robert,YSMJDE0J,GB74PDUZ23308627600161,Timothy Martin,,
100,0000001443,ES,89148504,1054341793,,,,Mies GmbH & Co. KG,,Gundi-Römer-Ring 1353,Freitas,KRCHDECL8TA,GB27KCSP70100496167569,,,
100,0000000259,ES,38531804,5082491610,,,,Pieper AG,,4150 Camacho Estate,New Anthonyfort,AMBHFRUE,GB30KBRP77545888519223,,,
100,0000001449,AU,94807788,3564461763,,,,Pinto S.A.,,Sigismund-Stroh-Straße 324,Pinto-sur-Lacroix,EHSGGBF9,GB96HHVK10313426281004,Sue Hines,,
100,0000001574,FR,61057917,8572301565,,,,Grégoire   ,,Meisterallee 3042,East Sarahland,IBOCGBI4,GB31RCZB32502796489448,Stephanie Miller,,
100,0000000124,FR,46166947,1050435078,,,,Hethur AG,,60649 Jones Park,Gosselinnec,NPNJGB4IWVN,GB97CKNP06302258706726,,,
100,0000000541,CN,98948671,9856874408,,,,Torres PLC,,"Vereda Eduardo da Cunha, 30",中央区,KAETDEKT44P,GB90BFHQ94639601509910,,,
100,0000000230,NL,50435379,1852070645,,,,Cavalcante S.A.,,"60, rue Lesage",鎌ケ谷市,GJIDGBTS,GB88YUDC96375438609372,Mandy Hellwig-Bien,,
100,0000001680,NL,82302932,1966443485,,,,Warner-Cooley,,Hörleallee 7,Paulatown,TLLAGB55YP0,GB14ZQMA98460326847055,Antoine Lacroix Le Noël,,
100,0000000367,DE,44565241,9322702411,,,,Brown-Davies,,9875 Cole Tunnel,New Samantha,LFUVGB03,GB81CKWC41773133224343,,,
100,0000001793,KR,31819855,9789547485,,,,Chartier et Fils,,767 森 Street,Sainte Jacqueline-la-Forêt,QBBKFR74CPE,GB42HXPT99386484318412,,,
100,0000001339,ES,94605222,4245856987,,,,Moreno,,489 佐々木 Street,Mendonça,KOQODE8DHIP,DE54491149562833266965,Ulrike Atzler B.Eng.,,
100,0000000288,PL,58776633,8709215769,,,,Wong Ltd,,4 Thomas Valleys,Gütersloh,YBWFFRF57CU,DE56936008007528909231,,,
100,0000001181,BR,46889935,3079271590,,,,Carter LLC,,Alfonso-Wagner-Allee 869,Thompsonborough,WVVSGBIL,FR9193079760667830321902213,,,
100,0000001862,CN,96662377,0859706603,,,,"Norton, Hughes and Webb   ",,"Flat 2
Katie Mission",Vargas do Norte,NIQWGB6V,DE93043955865902310200,,,
100,0000000498,PL,15974378,1670214997,,,,中村情報有限会社,,"Ladeira Rodrigues, 24",Andrade,PGCOGB7Y,GB24YFZK29376697485726,,,
100,0000000003,BE,00051218,5871922952,,,,Reising,,"323, avenue Gimenez",Cardoso do Sul   ,BOUQGB37K3A,FR7300042920802726074244221,,,
100,0000000611,SE,75963122,3737286374,,,,株式会社小川鉱業,,90389 Guerrero Fork,Rocha,TDLOGBAQ2ZO,GB90LFQR79965534084690,,,
100,0000001293,SE,02331445,2881483563,,,,Henry-Cummings   ,,"Fazenda Ana Beatriz Nascimento, 17",Pereira,GPVVGBTTNMM,DE50604371107417502206,,,
100,0000001029,US,51793404,7825451839,,,,"Collins, Best and Roberts   ",,"Studio 80H
Lydia Stream",西東京市,JNAMFRS2M4V,DE46704019102459800176,Amber Lynch,,
100,0000000659,FR,99273008,7696897850,,,,Gonçalves,,8840 King Plains   ,South Natasha,VBCBGB36X1L,GB49IWPO96035246631278,,,
100,0000001240,BE,96030308,4407934081,,,,Hofmann GmbH   ,,941 Darlene Garden Apt. 259,Gaillard-les-Bains,VTBJDEBA4OI,FR5630444740964760514071187,,,
100,0000001923,GB,05727366,3662354125,,,,Bernier,,Heydrichring 852,Michaelburgh,FWPQFRIL,GB30MMXB66266379675428,,,
100,0000000072,GB,52243000,4902439012,,,,Wagner,,"Lago Machado, 80",Schwandorf,HRLADE0X,GB59EGAP92730853738305,中村 亮介,,
100,0000000744,AT,58108960,8467015185,,,,Masse SARL   ,,Antonietta-Heuser-Allee 72,Sainte Dominique,CVKMDEJSTYV,GB70VPDN77324325258843,,,
100,0000000463,CA,26790811,6837747606,,,,Geisler GmbH,,Dörrgasse 32-39   ,東久留米市   ,IDGRGB9O,GB11FAVE76278734186186,Grégoire Blondel,,
100,0000001485,BR,22648753,6264729247,,,,Jenkins-Rodgers,,544 鈴木 Street,Fogaça de Santos,KZHSGBKZ,GB80OAMH27156766515661,,,
100,0000001759,JP,83563811,5353073799,,,,Vieira Rios - EI,,Loteamento de Oliveira,Waldmünchen   ,GHGWGBI6,GB79WCJR98742944995446,Manon Le Delmas,,
100,0000000673,US,28359178,2959107108,,,,Brooks-Porter,,"17, rue Nicolas Schmitt",長生郡一宮町,RGSYFR7U,GB39BTGW92474285752003,Pedro Miguel Sousa,,
100,0000001387,NL,89891542,0968614533,,,,Leclercq,,"Colônia Anthony Leão, 21",Lima   ,IEYJGBRD,GB51IDJX95247035493724,,,
100,0000000342,JP,90840512,1490643681,,,,Cox-Hebert,,"Flat 77
Ashley Skyway   ",New John   ,JWEUFR6M14N,GB13CGNQ73927637204519,Janice Fisher,,
100,0000000168,SE,22266545,6121382321,,,,小林銀行株式会社,,Hornigallee 814,South Soniaville   ,EKKXGBPL,GB56TWLW68338444995874,,,
100,0000001671,CA,41581632,2115841468,,,,Peron S.A.,,"40, chemin Guérin",Illertissen   ,GUSZGBC2,FR3306508311448962740417133,,,
100,0000001104,AU,07077357,2331667615,,,,Palmer Inc,,Feira Almeida,清瀬市   ,UQQAGBMJ,GB09UISZ81910755023637,,,
100,0000000218,US,47865380,8689593133,,,,有限会社高橋ガス,,"Studio 87
Green Road",Fonseca,OZIBGBVM,GB38MGOB42129004360522,Brian Munoz MD,,
100,0000001301,AT,31049811,4058841910,,,,Lima,,79154 Denise Village Apt. 860,Grevenbroich   ,ADCJFRCE,GB56KFLL82588274435976,Anthony Moraes,,
100,0000000352,CA,67421258,0224722531,,,,斉藤食品合同会社,,"Largo Gabriel Siqueira, 29",昭島市,QHHGGBXH,GB66YZJV39218112685462,,,
100,0000001444,MX,11631910,5461393288,,,,Ring   ,,"702, rue Édith Gonzalez",Costa da Praia,JMOJGBX4S1X,GB06VNSK54072752414634,Caleb Gonçalves,,
100,0000001617,JP,36576099,4278189156,,,,Dörschner,,Leo-Hettner-Allee 5119,Pires do Sul   ,LUJRGB2G,DE74430278969050307645,Michaele Henck,,
100,0000001593,SE,89953495,5659986393,,,,有限会社伊藤電気,,250 渡辺 Street,Rodrigues de Almeida   ,WRAPDEWG7HJ,DE96960669260375404989,,,
100,0000000567,PL,13697702,4891945015,,,,Ortiz-Walsh,,"Flat 62
Cole Estates",横浜市中区,FJIWGB8O,GB35EJZD98711458000600,,,
