BP_NUMBER,BANK_COUNTRY,BANK_KEY,BANK_ACCOUNT,IBAN,SWIFT
0000004101,CN,76856108,6205176008,FR1833693362255554432407667,EGDCGBRR0OX
0000003216,PL,28826257,1822755417,GB48CJHV47357032050721,RADZGB2133P
0000003973,CA,89515819,2575042450,GB38INNS02093618929550,HSAKDE5RVF8
0000004829,IT,65879434,8385800358,GB25CCPW45791073299092,QIUGGBIDOXM
0000004331,BE,87899753,6456519464,GB37FVVI70456710446156,AMNEGB0LSOT
0000003636,IN,99068201,0855031055,GB26EKVZ83200094290674,YQGWGBTE
0000003247,BE,53791135,3332851352,GB70QSYW04986357184187,YFQLGBEG4IB
0000004356,US,79250966,2266726494,DE80135286130597858648,OXVNGBAB9PH
0000004616,ES,55715375,1118248982,FR8127527813835532561232425,TWGPGBJ6
0000004655,ES,06937451,8810775152,GB52RYBA12820498136135,GQVXDEKT
0000004306,JP,07106220,8433537793,FR5876262326598822020559866,OISVGB4Q525
0000003929,IN,11228679,9345489278,GB37DDTP00736388995762,DJCMGBKH6MB
0000003898,KR,58904260,8582078227,GB98EJVZ58403230770672,ELITGBR9RWS
0000003150,GB,38962729,7326321416,GB51QJKL50567953863478,HZGTDEYS
0000004181,JP,94234240,5069971788,GB90EPIZ01732359262338,OGOYFR71LGX
0000004376,MX,36056828,6783969305,GB45PEQY30451163477261,WZSGFRJM
0000004925,IT,14253095,7592795676,GB10YCKW16689887842345,BMMZFRP5
0000004949,IN,07795944,8395892039,GB58WHRU68835210887071,BTIBGBSQ
0000003252,IN,47789689,3075156991,GB89KGOB86782792302820,GCFIGB6J0KT
0000003975,SE,57962110,6846008833,GB21YKRP30618792393146,STQAGBEF
0000003786,CA,94890417,5342636696,FR8380132492879308928420778,UHOSGBJR
0000004341,CA,41696114,1099680092,GB14YWCD92962071038086,SLWRGBE4PBA
0000004713,BE,45542661,5441629676,GB29OJQY98450720613099,EHBIGB8A
0000004847,SE,14912162,2213580023,GB21ABEJ99601818401882,BKJNDEU9
0000004670,FR,26866344,7654607236,GB84HJIE91355622350548,UVZHFRGGN1D
0000004644,AU,66283148,0103639228,GB29AEXM54297045261319,PUZQGBYJ
0000004143,SE,74876567,2052468229,GB02MZQS26273348691166,NYQXGBLQ
0000004263,IT,58361866,0511446096,FR6008125542170590139950261,ECNKFRPXNBW
0000003150,KR,78449006,0042311040,FR6826639918666184195217335,ZRPYFRUIWA3
0000004966,GB,52512486,5544415597,GB28TNZE55050607459136,TGUCGB1O7F1
0000003877,DE,59564468,1705363567,GB24WIMS26787892724821,KYELGBVVM1A
0000004409,JP,82821700,2656996536,GB20YXVV61576800895212,XGNKGBKI
0000003258,AU,92264268,2172201647,GB71LOKI94593849303328,YOADGBHW
0000004068,US,81484150,0815072330,GB58TXZH68668282533803,RPFGGBZC
0000004783,MX,11684255,7616889596,GB73STUJ99555652205786,BEMRGBTLN85
0000003833,CA,32002366,9647337651,DE53891015424630113178,HZBDFR4Z
0000004810,MX,05423409,3364833764,GB30DHRX26660231202445,ZCJOGB5N
0000004664,CH,86580216,1132391149,GB47BMZY74872196237248,ZWALFRCNG87
0000003861,CN,77316132,4711037603,GB33RLPG52050930653267,THYZGBJKMOR
0000003970,MX,44725947,4529745767,DE29486591373190617169,FQUNDENU2JK
0000003846,ES,30504342,2354309794,GB76OPXG16789842353102,LFBBGB35
0000003672,AT,81714579,3409074683,GB82ALNI99554694321497,IUPZGBPY
0000004947,AU,73861021,3992497728,FR4730768991107603323841842,YLVFGBBY
0000003265,MX,11087688,7018178783,GB49WMVA88370211078756,JZROGB8UHEW
0000003511,NL,63248048,3341704962,GB55ZFBA42301353617126,JVNMGBBLVQ4
0000003533,CH,86453068,2357985585,GB78SGAQ28922674143298,SZYTGBRPV1O
0000003286,BE,73326802,2454528247,GB09NZQR71812558282206,MQSBGBZZR52
0000003500,IT,71221246,7363360641,GB53JMFL49757962279417,PDUQDEHA
0000004065,BR,07373108,0506449679,GB75LIIN93457783107763,JPFADEYXZYW
0000003058,CH,16594057,8224470507,GB05QBUW14872667119462,OEZIGBH7
0000003924,CH,80709053,7042947258,GB41UFUW00529448900025,LBKJGBN8
0000003840,CN,21482681,0937733549,GB32CFVB70822164261214,ZAVZDEDEBYO
0000003741,CH,77995360,6597147336,GB82PXED21863111854547,HSLFGB9G
0000003130,CN,69668613,2958671031,FR1261428949608292536594697,QVDYGB29KCI
0000003577,US,97890231,9016260941,GB05CLGI77925368845326,DDDHGBW66M3
0000004468,AT,27475758,5012156544,GB77IRJE37674178831782,MQJNGBVPK5H
0000003374,ES,54480774,6281164472,GB27DTTU86578298594623,PZKTGBQS
0000003566,DE,13154015,2098043734,GB14CUDW14615423851356,MOVSDEHE
0000004903,IN,33744840,5864339126,GB72NUIF03959196266963,GMAYGBRN
0000004755,IN,34854761,3486021727,GB29OAAH39917431750057,BZAKFRUJFNS
0000004631,US,41952852,8117478879,GB32PIBS25717496170281,YZSKGBYD
0000003415,MX,36084376,8124721798,GB31CBYK41931535119060,ASOUGBILR2K
0000004967,NL,19877985,8097781266,FR3388156850224486746575092,GHVGDE2Z
0000003553,DE,53328051,9978644905,GB28JKUF48049592868482,HRWMGB4Z
0000004524,GB,57508754,3950544094,GB11CQDR57219928800143,ZZUSFR40GZ7
0000004888,BR,24612780,4813678138,GB62GVLL35704820690582,HZEDGB3D
0000004904,NL,31308612,5673520494,GB06FNQR81223053261201,MMVUGBK7
0000003095,CA,17837959,2966409918,GB68PCYM35053879174392,WHLYDEG6FN5
0000004427,IT,37384668,1369901223,FR6583730693562783658966781,EIUKGBK9
0000003959,CA,28777797,8559836726,FR3870845948163828382927860,JXWZFR1IBMR
0000004901,JP,65507682,8068529826,GB47XYIX95683424534728,FUDEGBVGXWD
0000003172,JP,51156305,0489170260,GB25UMPO77066493857266,WUMEGBX6
0000003564,IN,47999419,2901926653,FR0908518073731814259707117,QGAWGBBP
0000004168,FR,27130985,3973806244,GB20MLWG06712266033553,VDPFGBH27MV
0000004272,CA,31880816,5224995929,FR3298759785165553600783000,UZYAGBT7
0000004144,IN,95720370,8079607256,FR6286912705820926888618773,AYQSFR06KNT
0000004675,KR,04343979,6500429238,FR0312279444452896360380823,ABKDGBX0
0000004712,CH,26875934,4711977784,DE57596891485604173068,BXTHGB0D
0000004018,SE,95419283,2937974299,GB30DIJO39673211115477,NVUCGBPYCI7
0000004164,GB,64685975,2762767944,GB10HOSC70311384705698,IRVRGB2K
0000003605,AU,92074033,9766542970,GB88EJIY34996573918185,VPHFGB2S
0000004097,MX,09192455,4330738934,FR8857266104419262236603436,ESZVGBPJXU1
0000004094,ES,49305259,1141040034,GB63SVDD28614010293550,QNBTDEE904U
0000004705,ES,97471066,4153344075,DE37268188337549549276,UUFEGBLV
0000004052,BR,90020153,3642637970,GB47RLGJ28260083762784,XSBXGBYYMA5
0000003300,KR,94152359,3553674018,GB83BQPO80269883601245,HXYHGBAV
0000003123,CA,21128347,9649358310,GB23HNQN77281336770401,SFIVGB2O
0000003778,AT,34797496,3074234178,GB17FSII71770941373008,HRJQFRS5RUQ
0000004413,DE,77751946,2602481564,GB10ZSFQ70166255515983,WZLUGBCTFTN
0000003726,CA,15704713,2651122801,GB66UQTO74330134295840,OTZJGBDU
0000004446,BE,85028011,5870903590,FR4579614558591800346081832,DKKUGBI2
0000003901,IT,37674522,6073602582,GB18HWCJ41301523567118,NCJWGBO7
0000003816,MX,14834849,4657968668,FR6647993140118916261003254,XGSEDE88
0000003457,IN,06863446,0964495473,GB20TQSZ81901614161258,UPDDDE9G
0000004104,CA,27193181,7712848109,FR9456175084665965959622809,IXIGGBRX
0000004271,DE,26361361,2301857266,FR6478038633954043516756138,RLJSGBOA4H4
0000004830,BE,51095917,1991357634,GB13GFSU36613577642412,KBQAGBYOG3F
0000003119,JP,72836494,2846710995,GB12OCIQ44481431766017,AGKRDELA
0000004463,KR,18777102,0621944815,DE29599797549608843504,NMAZDE87
0000003730,CN,45414703,0335389251,GB59NFZI01517503561569,OTANGBTY
0000004890,IN,21167788,0402384600,GB47YNOU92654749080030,ZHHMGBLSZNV
0000004120,CN,44943334,6555352355,GB90TASA82143796725688,GNARGBL6T51
0000003935,IT,86236006,8155124681,GB20KOZJ30321594011396,VROUGBS3
0000003129,ES,96605136,7234127796,GB83JBCU55585893706016,RNVDDESJ3AR
0000004879,ES,68081540,7555312105,GB83UJDB63389697184666,BAQIGBLZFRC
0000004640,BE,48764005,4644322031,GB60ZBUB27566983522021,VADQDEDPGFF
0000004902,KR,06454782,5020849981,GB53HGTQ05722947367537,UHMWGBANY3G
0000004324,IT,98158182,5265622384,GB89SYWT39054400717983,NWAUGB8C
0000003819,SE,28693233,7573155679,GB11RNHF81141927444707,RLQQFRUFH9V
0000003721,IN,21864299,7974342577,FR4913308297646109277179692,RQBDGBDXPOZ
0000003108,ES,02956801,0256174928,GB67HTRB61131442287105,FFGPDEB8YXA
0000004529,FR,85946255,6687208604,GB94FQQD45412261359654,VBZGGBCL
0000004416,KR,10655984,8050172591,DE49398593689593029460,DSXBDEN4
0000004763,ES,98182502,4788456937,GB45LRQO67407536297721,LCPAGBQI
0000004581,AT,63297772,8645334850,GB56PPST50670846341474,DRMRFRUI
0000003263,PL,69729515,5100932395,GB21DBBK10358853531806,VTMVGBLG
0000004330,SE,37320930,8272525280,GB64MFBV76331257904568,JWVNGBPS5GG
0000003038,JP,68903987,4501707868,GB33AONT98454923606207,CTEFFRLE
0000004305,DE,18519692,0913184929,GB23IGHC98493928896066,XYHBGBCE
0000003048,MX,54580712,3009107974,GB18LTRQ83138330660193,DALFGBLHMKJ
0000003014,AU,61592860,7875268856,GB40QVLW64955203325509,FTXRGBW8KKE
0000004353,AU,84731608,6687117287,GB58QCQI42733367095236,WEQVGB6Y
0000004007,CA,60524157,0249143089,GB39SOCJ39335236027426,CHUFDEFFMIL
0000003397,SE,19523522,0821070582,GB64LJYI92097494350629,ZEEGDE9Q84M
0000003863,ES,07719201,3835900922,GB02VQXX03748394217984,AKNTFRNIL2Q
0000003363,FR,55758195,1636784584,GB87CQAO31285557653963,KVMIGB2L
0000004376,MX,29836604,5416869894,GB92FLPK27997753817014,VSGWFRBU
0000004834,BR,40798672,9950848034,GB77ORKF56632416744965,DZWNGB386HI
0000004544,AU,66457814,5758253323,GB53WFSE65109428535272,SOMOGB9GO0I
0000003234,DE,42612077,5073829262,GB91LWBK37350332647103,RQBWGBCL
0000004519,CA,05022448,7975009990,FR1247377717339663074559874,QDIXGBPXXQP
0000004376,JP,49783222,4313106510,GB72FXOT65027268846001,ZGEJGBWKGOH
0000003264,DE,60793036,1012172275,GB64TZSK28949934810207,VIKCGBMOKUU
0000004973,BR,38884457,4680806412,GB33RDER61181911216970,NKJWGBLG
0000004971,IT,84276281,4434383229,GB49ALQB08309580768720,LZAWDE0I5VN
0000004686,IT,49254292,3882741399,FR9883879872236961622380396,FYEMGBY6115
0000004572,CN,06061517,4177870965,GB56ACIJ62525362207365,WNMODEQA0JR
0000003729,AT,37223768,5530796241,GB58JGAC56734306388517,TUOQFR9U
0000004723,CA,48946363,9097544597,FR1690789717374845720186034,QYRRDEW1743
0000003224,GB,90912768,3882084456,GB86SGJD61265434100128,KCAGGBGNTGS
0000003102,IT,78568724,8213142713,GB55XLGH99312873514597,SSAWGB63FQF
0000003779,AU,19474661,7271085221,GB57IASL15104812389403,SIGXDE3MD3G
0000004584,US,00607503,3055853832,GB02FUYN78995001290768,ECYWDE2S
0000004013,CA,55734088,6225404667,GB87TMGN64191888764387,URFNGBVX
0000004419,GB,09604304,4543199467,GB16FEZH29322123524336,WDDCGBWW
0000004397,BE,30509839,1888298561,FR3994348873039561901585939,YAKFFR0D1V6
0000003737,JP,30767582,0848449130,GB76TOIU86048341429460,SWFOGB55KV3
0000003415,BE,16981767,4457810525,DE08972859253091380674,EZPUFR8ESJI
0000003030,BE,26976494,2250395068,DE72807399633896611778,VKKWGB9NTAD
0000004543,IN,35860045,4184457539,GB25ESIA52774156919849,FOSMGBXMGK8
0000004883,FR,37674953,9401859904,GB53NXFN74943727259448,GWLOGBTB
0000004080,IT,00004938,2846728429,GB95LJIC81437468680864,JGYWDEOK0ML
0000004292,AT,32563052,2919063790,DE76752760285471985031,UHNODE7DCVK
0000004905,GB,16986147,3278713935,FR3273684783319322533269591,PRPLGBI2DYW
0000004098,MX,06042028,6264392583,GB51MVVI11249234640990,FISYGB8YQMN
0000004599,GB,81291660,7278178765,GB05NMPX28162453126158,PALMGB3RPMB
0000004879,MX,44745913,4878519710,DE25974358860177077012,KJUKGB77HWW
0000004081,AU,32218166,1677126643,DE93381692348022280026,GXZVGB0S
0000003840,FR,44108793,2327191063,DE25410738336545931680,VYJAGBJA50R
0000004561,BR,14681892,9159173071,GB84IAMG01528144796715,HPNJGB61
0000003407,CA,51350454,6136498257,GB32CDXO16574605085980,YUGBDE8L7K7
0000003062,CA,50044281,3183488297,FR5046855610394340899000743,KPSRFR2X4S3
0000003190,IT,32386555,6582325745,GB25NWEH64231165606532,YFZHGBVVTAS
0000004887,PL,70630211,0965005858,GB82OPQA21310559978338,AFKIGBV3M2C
0000003795,CN,92857527,8378546819,DE45348600413029997138,OBAHGBT2
0000003798,IT,59849528,3093682240,GB22QJPS58214902159565,XYSYGBYNNQW
0000003489,US,03545652,8207896696,DE52470101931952513868,WKOVFRB9
0000003240,AT,58455804,8292409408,GB75OSKL43945652980721,UJOTGBXYP79
0000003715,US,41571449,0932906132,GB39VGJF46051826454178,GOVSDET3GTU
0000003722,FR,27727131,9714869666,GB12LGJN73549817626081,IGRIGB53I83
0000004514,GB,96469371,7765717574,GB47TFRF97559713913078,BCKKGB71L7R
0000004287,CH,62424811,4973295500,FR0780736714575811904593244,WIPTGBDLYCJ
0000003427,IN,83694068,3197784325,GB66SWTF69417632698524,GWDIGBYQ
0000003302,US,23513889,5233891408,GB33TLBQ97672022849256,IHODGBVI
0000003070,US,56419123,3149870593,GB51VSRM91320473779671,TOXLGBCLEZF
0000004476,MX,19493538,3836098429,GB83JYXU29658411270142,EKROFRYD9XF
0000004429,ES,58135979,2691566440,GB93MUOR75785891694722,ZANCGBZ9
0000004719,IN,96542489,5944236478,GB35FAUU28847844174849,XGCSFRP3
0000003851,IN,07039699,1527061852,GB84SBOO09557579661549,EKFFDEKZW9Q
0000003418,CA,41326824,5683587342,DE05245984500118372167,XSGEGB6DYZS
0000003323,CH,06082248,3722301022,GB56OVMI25053710474956,GPQAGB7X
0000004665,AT,25119700,0588346317,GB34ZLOR10059064652294,BVUDGBK0CPI
0000004830,BE,68626325,3060470166,GB41QXLL40782238217573,ONUNDEDROOK
0000004966,BE,67528888,6319605863,GB08MRAK60781787017602,RJSGGBMB1P6
0000003470,KR,15868743,7249897574,GB15PIRK09858527584034,KXLLFRMFAAU
0000003917,JP,58606636,0209828321,GB04YZWM99166412504548,KYKHGBDT
0000004235,US,11572140,7042252252,GB14QHLQ49376328533752,CWNLGBGA
0000004511,KR,37493332,7420991408,GB86KIJF13176024685150,NYZRGBO63T8
0000003872,CH,75212425,7755326521,GB73QCNK71582163388448,YDGZGBRE
0000004918,GB,92295692,8248289479,GB68LMBU11544793458735,MCFBGBQI
0000003806,BR,15941534,4209457439,GB28PIWG35504641056211,HSXNDEJT67N
0000003151,IT,35117471,8563199043,GB26VEKE00221576564066,GPOIFRV0
0000003143,CN,11744506,3777782564,GB96MGGQ75944199565308,UFNGGBQS
0000003737,FR,48393541,8186674722,DE21519522440993454766,RSSRDEERQ72
0000003463,CN,09359055,2033856320,DE45991501417996110380,SJAEGB0LQ1A
0000003675,MX,37167320,3278788016,GB72HNFU58895087072680,QQRRDESE
0000003490,ES,79653798,3049830293,GB55MUQX69793201956898,ZPYJGBFXJJ3
0000003798,CA,57922504,7994118257,GB05STKW62033381816632,CCMPGBYI
0000003600,IN,98758120,2450875552,GB63CZKI78319138889922,BVIVGBCTQ3J
0000003301,PL,07620825,9490386767,FR8860583706952023614618093,EYRLDEHG
0000003445,NL,55743577,3067083336,DE27034440708722111255,EKQQGB15VBX
0000004717,BE,07975816,4321729238,GB55TEBG26428336855709,DTCIGBLMM04
0000003072,CH,82721145,2050510723,GB75MTUP56945187561947,FELNGBCWIOI
0000004287,AU,72571644,3141117703,GB13DZLJ35074468823431,RLUVDETC
0000004483,BR,72485286,0150847790,GB13SDTX00434620554710,OAFPGBW7PYG
0000003541,NL,43690550,2389094089,GB81VHLW64328548095834,RIDEGB1IOSG
0000004046,MX,73075389,2508178129,GB72GHNR14733321925806,XSYCFRBX
0000004291,KR,76825268,0927519240,GB23TOUW36764757940367,KKPUGBS903J
0000004940,CA,38593828,2088794819,GB02WUWK65651041266738,XDHAGBUHG59
0000003633,IN,03400769,4291081227,GB55HBCG98584955195629,GEXQGB8Y
0000003349,CH,25792728,9739485613,DE36492546297302417017,OSQXGBFZ
0000003920,KR,83117067,3128846024,FR3041982774615373362796989,ITNSGBI847D
0000004520,CN,07028549,9287828789,GB87IQLN40797147080210,SVNIDEPS7X6
0000003092,US,98212170,4936903799,GB32XRSS02635626898874,YHIJFRPX
0000004723,BR,06029304,0605292500,DE23885454396711844202,NZNDDEFL
0000003477,MX,80624385,5533184763,FR4033307949726924962757038,CFVQGBK1
0000004788,CN,00964039,1379774220,GB87TSPQ27814929808269,ONRXGBEW
0000004182,SE,53206071,1174593474,GB24QNBE02166243307362,IQBRGB9MFW7
0000003291,IT,09927595,6365044947,GB80NMIY92380990906633,TBVHDE0D
0000004038,MX,59552177,7690323133,FR2635250925943737554078255,FLZOGBEH
0000003632,AU,35425319,5720673024,GB64YRXA99639923334710,SECXGB8O
0000004265,NL,61412776,0321036641,GB85TPBW88663881532851,HYPCDEQE7QS
0000003628,BE,51632566,4386905234,GB63ONHB27634428580868,BDXKGB9V
0000003150,US,57512721,4084847492,GB36EQHZ38443786137704,TOZVGBK4
0000003340,IT,43849424,7224363439,GB19JLBD03797912513552,NXPEGBP2
0000003996,CH,97388399,1467829861,DE40911377185174146375,DRNAGBW7
0000004575,MX,78229742,6759888234,GB09VGZL51640448313358,MYGYFRZB
0000003911,JP,91600577,0526392173,GB91DFLE18981837347815,GWTVGB4SN49
0000003040,NL,46362386,3248024415,GB65TCSV11444223570480,BRXZFRE0T44
0000004994,IT,35536085,7956732121,GB93KLPQ26444344489539,HZLZDEL88MX
0000003726,IN,66314405,0295232711,GB72WLTL35158805747882,JZCAFRUADFU
0000003552,KR,36204654,8097438011,DE55785006131333536177,QIETGBF1
0000004159,CN,29253642,5827358275,GB21NXSN16295788266789,EFQHGBMEBMX
0000004915,GB,50594043,8655805638,GB83JOBP16825202592018,DYNJGBVK05K
0000004985,CH,52139782,7058984757,GB15NUWV17143947392059,UARWDE0B0M7
0000004614,PL,51781893,6651618579,FR9332080752540265664860845,UKEYFRI0MGZ
0000004814,AT,98326517,3313703394,GB04SKLN99587232298840,GPSMDEWE
0000003228,FR,29608065,9976291740,GB77SYGZ76745543276157,FSGRFRZU
0000004241,ES,50455760,6032554092,GB32AQCN26542795821116,LWYBGBYD
0000004046,KR,08196378,2911359360,GB27BEFL92011667250086,ICRHGBHHUYD
0000004417,IN,12668648,9312148152,GB13BNYU38421802643792,VLXFGBK9OLZ
0000004462,DE,73733416,9127340102,GB59LJTI88083459905938,AFORFRW4
0000003510,IT,04177170,6916632519,GB02IDIU92783406361588,ASAXGBQS
0000004045,JP,56963527,4370105601,DE84965613038188363632,MMLSFRIX
0000003210,IN,22768499,3816045290,FR7855854049796858704210238,MZVUGBVNFPM
0000004194,IT,25714389,6885944129,GB23NQVW21184139325299,YWMHGB7YXOL
0000004823,ES,75664493,1273807804,GB07CIVD36236099353831,UUMSGBP0
0000003512,CN,83697101,2145404123,GB33YUFQ58325455168377,QARTGB5ECXZ
0000004577,AU,83828566,6007977200,FR6514624973229020424068548,XOALGBTV
0000003809,CH,45962771,6195616348,GB40VMQL61044008992234,IGAADE08ZXE
0000004566,US,99122616,3376779259,FR0360122844885148381611624,EDZHGB9D37I
0000004159,SE,74656707,6563282680,GB53OMMR54684491444278,KYXGGBLT
0000003062,ES,07279736,9556467505,GB26JHGU38666319656222,LZYXDEHJ2QL
0000003868,BR,76806511,0708693102,GB57FUDB70466509873439,UFFEGBRU
0000004575,AU,80326922,6700853493,GB18ACXM24682360662095,FGCXDEDU
0000003233,US,79052855,4662587070,GB61XVBD68164382974243,ZNTLDE1N4V2
0000003763,NL,66214219,3095642121,GB15AJYN91342801485054,XSVIFRXCQET
0000003246,NL,20317141,9688465378,GB60ZONH72623871096702,ZZEZGBEG
0000004103,JP,47271060,5112946540,GB65TGRX60544338993454,GNMLGBUIN25
0000003775,FR,69629077,4546003962,GB58GJGN11833920089199,PPMSGB05
0000003157,IT,43674746,3647523028,GB06HHTS57841893013703,PUYFDEQ6
0000003551,CA,70629211,9891787173,GB28ZZNN00574297182802,CRONGBHD
0000004931,AU,32508326,2041735486,GB46HFLK73172582232992,JLEWGBI4TL2
0000004341,IN,40930901,2255572707,GB16LHIE96696474234297,EGDFGB26RVX
0000004454,SE,31825130,2109281647,FR1718811272898942126287997,LKOJGBP1
0000004619,ES,74569956,0120392800,GB53YBJL23854587841535,THBIDETN
0000004788,GB,16700399,3045238669,GB90SKBT28498391854232,DGNRFR1Q
0000003565,AT,92255748,0658144340,GB96YVKU78062186572068,RIAKDES9
0000003074,PL,30642264,3634081226,GB74HILB89181547862067,BFIVGBNS
0000003944,GB,78506354,9461492850,GB50WSII28888544409712,GKSAFRTE
0000004621,IT,16028489,6518200834,GB06DUQO10032601391155,AUHYGBB224O
0000003425,ES,71386282,3238907323,GB46JWZX28554634486033,TWLWGBT2H3Q
0000003344,BE,13238262,0663048398,GB49QQBC80449677339226,VDICGBDQ
0000003423,NL,62376950,3119269074,GB77QJXB40287356454313,OAPBGB15
0000003218,BR,95083539,6584302643,DE41121352818539865118,LRTXGB8SIJM
0000003525,US,41968022,3044395394,GB25BHJU10423581358526,RAOVGBGN
0000003727,AT,26594306,7261153753,GB13FSST58545369995954,ERKSFRKB
0000003200,IN,28662332,3214622229,GB41UVER10468032954956,SWUUGB388YM
0000003322,AU,53120539,9915169037,GB24QMCM54644585283147,XXYGGBQ7PM8
0000003513,CN,51764217,2310198477,GB52OXQR54315546437349,RWEOGBF5
0000004885,AT,80572988,7950953970,GB06IPUE16791997925370,XCQYFRZWBNQ
0000004773,IT,33402553,9585328426,GB72GQYN59182536066967,SCSOGBANMCS
0000004430,ES,35375040,5577615078,DE73537187063487090402,XXYCGBZ4F10
0000003787,IT,15770889,2335690390,FR1433376034008432743690158,QCPWGB9BI8P
0000004074,KR,69474424,6510028827,GB63UOTC85994768522923,NBHQFRUQ
0000003460,ES,25785737,3142728575,DE17208869596783528770,NTTFGBNP
0000003498,MX,95533782,1874305980,DE63003467945358839728,WICLGBAQ
0000003341,DE,97380015,8773941002,GB43NLOX15378054022810,IWMCGBR8
0000003602,NL,95206233,8141805198,GB21OAXI71366384927466,MQRKGBLBG19
0000003549,MX,58584044,2835659994,GB92FMFX33928667814628,QWKUGBMZP89
0000003932,AU,55238586,0971435235,FR5094496404220383326547322,XCSODEMYQYH
0000003682,SE,55194571,3195344183,GB97JSIY78098352049929,WEDPGBIJ
0000004269,JP,63654568,3449364426,FR1542751881956674583666308,BLQXDEWV
0000003816,NL,48536309,1451607528,GB28REAR92386848845653,QETRFRTCWX3
0000003885,DE,78185494,6027816747,GB56ZDUX69388898317282,QJTUGB4U
0000003818,KR,56241923,7853869154,GB65MQQR42572246456373,DYCOGB5Z
0000004739,SE,74381219,4157788280,GB47MWRR30033889281223,WWDNGBSU
